Date,Temperature (C),Weather,Wind (km/h),Humidity (%),Barometer (mbar),Visibility (km)
Privacy-7-28 23:53,19,Clear.,9,78,1012,16
Privacy-7-29 00:53,18,Clear.,9,81,1012,16
Privacy-7-29 01:53,18,Clear.,7,84,1011,16
Privacy-7-29 02:53,18,Clear.,7,84,1011,16
Privacy-7-29 03:53,17,Clear.,0,86,1011,16
Privacy-7-29 04:53,16,Clear.,7,90,1011,11
Privacy-7-29 05:53,16,Passing clouds.,7,90,1012,11
Privacy-7-29 06:53,17,Passing clouds.,7,86,1012,13
Privacy-7-29 07:53,18,Sunny.,7,84,1013,16
Privacy-7-29 08:53,20,Sunny.,9,73,1013,16
Privacy-7-29 09:53,22,Sunny.,15,57,1013,16
Privacy-7-29 10:53,24,Sunny.,15,54,1013,16
Privacy-7-29 11:53,24,Sunny.,20,54,1013,16
Privacy-7-29 12:53,25,Sunny.,20,52,1013,16
Privacy-7-29 13:53,26,Sunny.,24,48,1013,16
Privacy-7-29 14:53,24,Sunny.,26,58,1012,16
Privacy-7-29 15:53,24,Sunny.,26,58,1012,16
Privacy-7-29 16:53,23,Sunny.,26,62,1012,16
Privacy-7-29 17:53,22,Sunny.,24,63,1012,16
Privacy-7-29 18:53,20,Sunny.,26,70,1012,16
Privacy-7-29 19:53,18,Passing clouds.,22,78,1013,16
Privacy-7-29 20:53,17,Passing clouds.,11,81,1013,16
Privacy-7-29 21:53,17,Passing clouds.,17,86,1014,16
Privacy-7-29 22:53,17,Passing clouds.,19,86,1015,16
Privacy-7-29 23:53,17,Passing clouds.,17,86,1014,16
Privacy-7-30 00:53,17,Passing clouds.,15,86,1015,16
Privacy-7-30 01:53,16,Low clouds.,13,87,1015,16
Privacy-7-30 02:53,16,Passing clouds.,15,87,1015,16
Privacy-7-30 03:53,17,Low clouds.,13,86,1015,16
Privacy-7-30 04:53,17,Low clouds.,17,86,1015,16
Privacy-7-30 05:53,17,Low clouds.,13,86,1016,16
Privacy-7-30 06:53,17,Low clouds.,7,84,1016,16
Privacy-7-30 07:53,17,Low clouds.,9,84,1017,16
Privacy-7-30 08:53,18,Low clouds.,11,81,1017,16
Privacy-7-30 09:53,18,Overcast.,11,78,1018,16
Privacy-7-30 10:53,20,Partly sunny.,13,70,1018,16
Privacy-7-30 11:53,22,Passing clouds.,19,66,1017,16
Privacy-7-30 12:53,22,Passing clouds.,17,64,1017,16
Privacy-7-30 13:53,23,Passing clouds.,19,62,1016,16
Privacy-7-30 14:53,23,Passing clouds.,20,62,1016,16
Privacy-7-30 15:53,23,Passing clouds.,20,57,1015,16
Privacy-7-30 16:53,23,Passing clouds.,30,62,1015,16
Privacy-7-30 17:53,22,Scattered clouds.,30,66,1015,16
Privacy-7-30 18:53,20,Scattered clouds.,28,70,1015,16
Privacy-7-30 19:53,18,Scattered clouds.,24,78,1015,16
Privacy-7-30 20:53,18,Broken clouds.,24,81,1016,16
Privacy-7-30 21:53,17,Passing clouds.,19,81,1016,16
Privacy-7-30 22:53,17,Passing clouds.,19,86,1016,16
Privacy-7-30 23:53,17,Low clouds.,15,83,1016,16
Privacy-8-1 00:53,18,Passing clouds.,15,75,1015,16
Privacy-8-1 01:53,17,Passing clouds.,11,78,1015,16
Privacy-8-1 02:53,17,Passing clouds.,13,78,1015,16
Privacy-8-1 03:53,18,Passing clouds.,11,78,1015,16
Privacy-8-1 04:53,18,Overcast.,11,76,1015,16
Privacy-8-1 05:53,18,Overcast.,17,73,1016,16
Privacy-8-1 06:53,18,Passing clouds.,15,75,1016,16
Privacy-8-1 07:53,18,Partly sunny.,15,76,1017,16
Privacy-8-1 08:53,19,Broken clouds.,19,68,1017,16
Privacy-8-1 09:53,20,Broken clouds.,13,65,1017,16
Privacy-8-1 10:53,21,Scattered clouds.,19,61,1017,16
Privacy-8-1 11:53,22,Passing clouds.,17,61,1016,16
Privacy-8-1 12:53,23,Passing clouds.,20,57,1016,16
Privacy-8-1 13:53,23,Passing clouds.,22,56,1015,16
Privacy-8-1 14:53,23,Passing clouds.,24,56,1014,16
Privacy-8-1 15:53,23,Passing clouds.,24,56,1014,16
Privacy-8-1 16:53,23,Passing clouds.,22,57,1014,16
Privacy-8-1 17:53,23,Passing clouds.,26,59,1014,16
Privacy-8-1 18:53,22,Scattered clouds.,24,63,1014,16
Privacy-8-1 19:53,20,Partly sunny.,22,76,1014,16
Privacy-8-1 20:53,19,Partly sunny.,28,76,1015,16
Privacy-8-1 21:53,19,Overcast.,24,75,1015,16
Privacy-8-1 22:53,19,Mostly cloudy.,17,75,1015,16
Privacy-8-1 23:53,18,Overcast.,17,78,1015,16
Privacy-8-1 00:53,18,Passing clouds.,15,75,1015,16
Privacy-8-1 01:53,17,Passing clouds.,11,78,1015,16
Privacy-8-1 02:53,17,Passing clouds.,13,78,1015,16
Privacy-8-1 03:53,18,Passing clouds.,11,78,1015,16
Privacy-8-1 04:53,18,Overcast.,11,76,1015,16
Privacy-8-1 05:53,18,Overcast.,17,73,1016,16
Privacy-8-1 06:53,18,Passing clouds.,15,75,1016,16
Privacy-8-1 07:53,18,Partly sunny.,15,76,1017,16
Privacy-8-1 08:53,19,Broken clouds.,19,68,1017,16
Privacy-8-1 09:53,20,Broken clouds.,13,65,1017,16
Privacy-8-1 10:53,21,Scattered clouds.,19,61,1017,16
Privacy-8-1 11:53,22,Passing clouds.,17,61,1016,16
Privacy-8-1 12:53,23,Passing clouds.,20,57,1016,16
Privacy-8-1 13:53,23,Passing clouds.,22,56,1015,16
Privacy-8-1 14:53,23,Passing clouds.,24,56,1014,16
Privacy-8-1 15:53,23,Passing clouds.,24,56,1014,16
Privacy-8-1 16:53,23,Passing clouds.,22,57,1014,16
Privacy-8-1 17:53,23,Passing clouds.,26,59,1014,16
Privacy-8-1 18:53,22,Scattered clouds.,24,63,1014,16
Privacy-8-1 19:53,20,Partly sunny.,22,76,1014,16
Privacy-8-1 20:53,19,Partly sunny.,28,76,1015,16
Privacy-8-1 21:53,19,Overcast.,24,75,1015,16
Privacy-8-1 22:53,19,Mostly cloudy.,17,75,1015,16
Privacy-8-1 23:53,18,Overcast.,17,78,1015,16
Privacy-8-3 00:53,18,Passing clouds.,26,78,1014,16
Privacy-8-3 01:53,18,Overcast.,24,76,1014,16
Privacy-8-3 02:53,18,Overcast.,28,73,1014,16
Privacy-8-3 03:53,18,Overcast.,20,73,1014,16
Privacy-8-3 04:53,18,Overcast.,22,68,1014,16
Privacy-8-3 05:53,18,Overcast.,17,68,1014,16
Privacy-8-3 06:53,18,Overcast.,15,68,1014,16
Privacy-8-3 07:53,18,Overcast.,17,66,1015,16
Privacy-8-3 08:53,19,Overcast.,13,63,1015,16
Privacy-8-3 09:53,19,Partly sunny.,11,61,1015,16
Privacy-8-3 10:53,21,Scattered clouds.,20,55,1015,16
Privacy-8-3 11:53,22,Passing clouds.,22,53,1015,16
Privacy-8-3 12:53,22,Passing clouds.,22,53,1015,16
Privacy-8-3 13:53,23,Passing clouds.,26,50,1015,16
Privacy-8-3 14:53,23,Passing clouds.,26,50,1014,16
Privacy-8-3 15:53,23,Scattered clouds.,30,50,1014,16
Privacy-8-3 16:53,23,Scattered clouds.,30,51,1014,16
Privacy-8-3 17:53,22,Scattered clouds.,32,53,1014,16
Privacy-8-3 18:53,21,Scattered clouds.,30,57,1014,16
Privacy-8-3 19:53,20,Scattered clouds.,28,59,1014,16
Privacy-8-3 20:53,19,Partly sunny.,30,63,1014,16
Privacy-8-3 21:53,19,Passing clouds.,22,68,1015,16
Privacy-8-3 22:53,20,Passing clouds.,20,65,1015,16
Privacy-8-3 23:53,19,Passing clouds.,19,70,1015,16
Privacy-8-3 00:53,18,Passing clouds.,26,78,1014,16
Privacy-8-3 01:53,18,Overcast.,24,76,1014,16
Privacy-8-3 02:53,18,Overcast.,28,73,1014,16
Privacy-8-3 03:53,18,Overcast.,20,73,1014,16
Privacy-8-3 04:53,18,Overcast.,22,68,1014,16
Privacy-8-3 05:53,18,Overcast.,17,68,1014,16
Privacy-8-3 06:53,18,Overcast.,15,68,1014,16
Privacy-8-3 07:53,18,Overcast.,17,66,1015,16
Privacy-8-3 08:53,19,Overcast.,13,63,1015,16
Privacy-8-3 09:53,19,Partly sunny.,11,61,1015,16
Privacy-8-3 10:53,21,Scattered clouds.,20,55,1015,16
Privacy-8-3 11:53,22,Passing clouds.,22,53,1015,16
Privacy-8-3 12:53,22,Passing clouds.,22,53,1015,16
Privacy-8-3 13:53,23,Passing clouds.,26,50,1015,16
Privacy-8-3 14:53,23,Passing clouds.,26,50,1014,16
Privacy-8-3 15:53,23,Scattered clouds.,30,50,1014,16
Privacy-8-3 16:53,23,Scattered clouds.,30,51,1014,16
Privacy-8-3 17:53,22,Scattered clouds.,32,53,1014,16
Privacy-8-3 18:53,21,Scattered clouds.,30,57,1014,16
Privacy-8-3 19:53,20,Scattered clouds.,28,59,1014,16
Privacy-8-3 20:53,19,Partly sunny.,30,63,1014,16
Privacy-8-3 21:53,19,Passing clouds.,22,68,1015,16
Privacy-8-3 22:53,20,Passing clouds.,20,65,1015,16
Privacy-8-3 23:53,19,Passing clouds.,19,70,1015,16
Privacy-8-4 00:53,18,Passing clouds.,17,73,1015,16
Privacy-8-4 01:53,18,Clear.,17,73,1015,16
Privacy-8-4 02:53,18,Passing clouds.,13,78,1014,16
Privacy-8-4 03:53,17,Passing clouds.,15,75,1015,16
Privacy-8-4 04:53,17,Passing clouds.,13,73,1015,16
Privacy-8-4 05:53,18,Passing clouds.,9,73,1014,16
Privacy-8-4 06:53,17,Mostly cloudy.,13,75,1015,16
Privacy-8-4 07:53,18,Scattered clouds.,13,68,1015,16
Privacy-8-4 08:53,19,Scattered clouds.,11,66,1016,16
Privacy-8-4 09:53,21,Broken clouds.,17,59,1016,16
Privacy-8-4 10:53,21,Partly sunny.,19,53,1016,16
Privacy-8-4 11:53,21,Partly sunny.,15,55,1016,16
Privacy-8-4 12:53,22,Mostly cloudy.,15,51,1016,16
Privacy-8-4 13:53,21,Partly sunny.,11,55,1016,16
Privacy-8-4 14:53,23,Broken clouds.,20,48,1016,16
Privacy-8-4 15:53,23,Broken clouds.,22,48,1016,16
Privacy-8-4 16:53,23,Broken clouds.,24,48,1016,16
Privacy-8-4 17:53,22,Scattered clouds.,24,52,1015,16
Privacy-8-4 18:53,21,Scattered clouds.,22,57,1015,16
Privacy-8-4 19:53,21,Scattered clouds.,22,57,1015,16
Privacy-8-4 20:53,20,Partly sunny.,20,61,1016,16
Privacy-8-4 21:53,19,Passing clouds.,19,63,1016,16
Privacy-8-4 22:53,19,Passing clouds.,17,61,1016,16
Privacy-8-4 23:53,18,Passing clouds.,17,68,1016,16
Privacy-8-5 00:53,17,Passing clouds.,9,75,1016,16
Privacy-8-5 01:53,17,Passing clouds.,7,75,1016,16
Privacy-8-5 02:53,17,Passing clouds.,11,75,1016,16
Privacy-8-5 03:53,17,Passing clouds.,6,75,1016,16
Privacy-8-5 04:53,16,Passing clouds.,7,81,1016,16
Privacy-8-5 05:53,15,Passing clouds.,0,84,1017,16
Privacy-8-5 06:53,15,Passing clouds.,0,84,1017,16
Privacy-8-5 07:53,18,Scattered clouds.,9,78,1018,16
Privacy-8-5 08:53,19,Partly sunny.,11,73,1018,16
Privacy-8-5 09:53,20,Partly sunny.,11,65,1018,16
Privacy-8-5 10:53,20,Partly sunny.,9,65,1018,16
Privacy-8-5 11:53,21,Passing clouds.,13,63,1017,16
Privacy-8-5 12:53,22,Passing clouds.,13,59,1017,16
Privacy-8-5 13:53,24,Passing clouds.,22,54,1016,16
Privacy-8-5 14:53,24,Scattered clouds.,24,55,1015,16
Privacy-8-5 15:53,24,Scattered clouds.,28,54,1014,16
Privacy-8-5 16:53,24,Scattered clouds.,24,58,1014,16
Privacy-8-5 17:53,22,Scattered clouds.,28,63,1013,16
Privacy-8-5 18:53,21,Scattered clouds.,20,68,1014,16
Privacy-8-5 19:53,20,Scattered clouds.,19,70,1013,16
Privacy-8-5 20:53,19,Scattered clouds.,15,73,1013,16
Privacy-8-5 21:53,19,Passing clouds.,20,73,1013,16
Privacy-8-5 22:53,18,Passing clouds.,11,81,1013,16
Privacy-8-5 23:53,18,Passing clouds.,6,78,1013,16
Privacy-8-6 00:53,16,Clear.,0,83,1013,16
Privacy-8-6 01:53,17,Clear.,0,86,1013,16
Privacy-8-6 02:53,15,Passing clouds.,6,87,1013,16
Privacy-8-6 03:53,14,Clear.,6,87,1012,16
Privacy-8-6 04:53,16,Passing clouds.,6,90,1012,16
Privacy-8-6 05:53,15,Passing clouds.,9,90,1012,16
Privacy-8-6 06:53,15,Overcast.,6,93,1012,11
Privacy-8-6 07:53,16,Broken clouds.,9,90,1012,14
Privacy-8-6 08:53,17,Broken clouds.,6,86,1013,16
Privacy-8-6 09:53,17,Partly sunny.,9,84,1013,16
Privacy-8-6 10:53,17,Partly sunny.,9,81,1013,16
Privacy-8-6 11:53,19,Overcast.,15,71,1013,16
Privacy-8-6 12:53,21,Partly sunny.,19,63,1012,16
Privacy-8-6 13:53,21,Broken clouds.,11,64,1012,16
Privacy-8-6 14:53,20,Partly sunny.,17,68,1012,16
Privacy-8-6 15:53,22,Partly sunny.,22,59,1010,16
Privacy-8-6 16:53,22,Broken clouds.,20,63,1010,16
Privacy-8-6 17:53,20,Broken clouds.,28,68,1010,16
Privacy-8-6 18:53,19,Broken clouds.,24,70,1010,16
Privacy-8-6 19:53,17,Broken clouds.,19,78,1010,16
Privacy-8-6 20:53,17,Light rain. Broken clouds.,22,81,1010,16
Privacy-8-6 21:53,17,Thundershowers. Partly cloudy.,13,81,1011,16
Privacy-8-6 22:53,18,Thunderstorms. Partly cloudy.,7,75,1011,16
Privacy-8-6 23:53,17,Overcast.,15,78,1011,16
Privacy-8-7 00:53,17,Mostly cloudy.,7,80,1011,16
Privacy-8-7 01:53,17,Overcast.,6,80,1010,16
Privacy-8-7 02:53,17,Mostly cloudy.,0,78,1010,16
Privacy-8-7 03:53,17,Overcast.,17,81,1010,16
Privacy-8-7 04:53,18,Overcast.,15,78,1011,16
Privacy-8-7 05:53,18,Overcast.,0,78,1011,16
Privacy-8-7 06:53,17,Overcast.,7,78,1011,16
Privacy-8-7 07:53,18,Partly sunny.,11,73,1012,16
Privacy-8-7 08:53,18,Passing clouds.,9,68,1012,16
Privacy-8-7 09:53,19,Scattered clouds.,7,68,1013,16
Privacy-8-7 10:53,20,Passing clouds.,9,63,1013,16
Privacy-8-7 11:53,22,Passing clouds.,9,55,1013,16
Privacy-8-7 12:53,23,Passing clouds.,13,53,1012,16
Privacy-8-7 13:53,24,Scattered clouds.,19,54,1012,16
Privacy-8-7 14:53,24,Passing clouds.,26,54,1012,16
Privacy-8-7 15:53,24,Passing clouds.,33,54,1012,16
Privacy-8-7 16:53,23,Passing clouds.,24,55,1011,16
Privacy-8-7 17:53,22,Passing clouds.,28,59,1011,16
Privacy-8-7 18:53,21,Passing clouds.,30,64,1011,16
Privacy-8-7 19:53,19,Passing clouds.,20,73,1012,16
Privacy-8-7 20:53,19,Passing clouds.,20,73,1012,16
Privacy-8-7 21:53,18,Passing clouds.,20,76,1012,16
Privacy-8-7 22:53,18,Passing clouds.,20,78,1013,16
Privacy-8-7 23:53,17,Passing clouds.,15,78,1013,16
Privacy-8-8 00:53,18,Passing clouds.,11,75,1013,16
Privacy-8-8 01:53,17,Overcast.,17,78,1013,16
Privacy-8-8 02:53,18,Overcast.,15,75,1013,16
Privacy-8-8 03:53,17,Overcast.,17,75,1013,16
Privacy-8-8 04:53,17,Overcast.,17,75,1013,16
Privacy-8-8 05:53,17,Overcast.,19,75,1013,16
Privacy-8-8 06:53,17,Overcast.,19,75,1014,16
Privacy-8-8 07:53,17,Overcast.,17,75,1014,16
Privacy-8-8 08:53,18,Overcast.,11,73,1014,16
Privacy-8-8 09:53,19,Overcast.,9,68,1014,16
Privacy-8-8 10:53,19,Partly sunny.,15,66,1014,16
Privacy-8-8 11:53,21,Scattered clouds.,19,63,1014,16
Privacy-8-8 12:53,21,Scattered clouds.,28,63,1014,16
Privacy-8-8 13:53,21,Scattered clouds.,20,63,1014,16
Privacy-8-8 14:53,21,Scattered clouds.,20,63,1014,16
Privacy-8-8 15:53,21,Scattered clouds.,26,63,1014,16
Privacy-8-8 16:53,19,Passing clouds.,19,68,1014,16
Privacy-8-8 17:53,19,Passing clouds.,22,68,1014,16
Privacy-8-8 18:53,19,Broken clouds.,22,70,1014,16
Privacy-8-8 19:53,18,Broken clouds.,20,73,1013,16
Privacy-8-8 20:53,18,Partly sunny.,20,75,1014,16
Privacy-8-8 21:53,18,Passing clouds.,15,75,1014,16
Privacy-8-8 22:53,17,Passing clouds.,0,78,1014,16
Privacy-8-8 23:53,17,Passing clouds.,6,81,1014,16
Privacy-8-9 00:53,17,Passing clouds.,22,81,1014,16
Privacy-8-9 01:53,17,Passing clouds.,19,81,1014,16
Privacy-8-9 02:53,17,Overcast.,9,81,1014,16
Privacy-8-9 03:53,16,Passing clouds.,22,90,1014,16
Privacy-8-9 04:53,16,Low clouds.,11,90,1014,16
Privacy-8-9 05:53,16,Low clouds.,9,90,1014,16
Privacy-8-9 06:53,16,Partly cloudy.,6,86,1014,16
Privacy-8-9 07:53,16,Broken clouds.,15,86,1014,16
Privacy-8-9 08:59,16,Broken clouds.,17,88,1015,16
Privacy-8-9 09:04,16,Broken clouds.,13,88,1015,16
Privacy-8-9 09:53,18,Partly sunny.,11,78,1014,16
Privacy-8-9 10:53,19,Scattered clouds.,13,73,1015,16
Privacy-8-9 11:53,21,Scattered clouds.,11,66,1014,16
Privacy-8-9 12:53,22,Scattered clouds.,24,61,1014,16
Privacy-8-9 14:53,22,Scattered clouds.,28,63,1014,16
Privacy-8-9 15:53,21,Scattered clouds.,28,68,1014,16
Privacy-8-9 16:53,21,Passing clouds.,30,66,1013,16
Privacy-8-9 17:53,20,Scattered clouds.,30,70,1013,16
Privacy-8-9 18:53,19,Partly sunny.,28,75,1013,16
Privacy-8-9 19:53,18,Partly sunny.,22,78,1013,16
Privacy-8-9 20:53,17,Partly sunny.,20,81,1013,16
Privacy-8-9 21:53,17,Overcast.,15,81,1013,16
Privacy-8-9 22:53,18,Overcast.,6,76,1014,16
Privacy-8-9 23:53,17,Overcast.,6,81,1013,16
Privacy-8-10 00:53,18,Passing clouds.,13,78,1013,16
Privacy-8-10 01:53,17,Passing clouds.,11,81,1013,16
Privacy-8-10 02:53,17,Passing clouds.,17,78,1013,16
Privacy-8-10 03:53,17,Passing clouds.,20,80,1012,16
Privacy-8-10 04:53,17,Passing clouds.,20,78,1013,16
Privacy-8-10 05:53,16,Passing clouds.,19,83,1013,16
Privacy-8-10 06:53,16,Overcast.,15,80,1014,16
Privacy-8-10 07:53,17,Partly sunny.,22,78,1014,16
Privacy-8-10 08:53,18,Partly sunny.,11,73,1015,16
Privacy-8-10 09:53,18,Partly sunny.,9,70,1015,16
Privacy-8-10 10:53,20,Partly sunny.,15,65,1015,16
Privacy-8-10 11:53,21,Scattered clouds.,11,66,1015,16
Privacy-8-10 12:53,22,Partly sunny.,28,63,1015,16
Privacy-8-10 13:53,22,Partly sunny.,33,64,1015,16
Privacy-8-10 14:53,21,Partly sunny.,35,68,1014,16
Privacy-8-10 15:53,21,Partly sunny.,30,71,1014,16
Privacy-8-10 16:53,21,Partly sunny.,30,70,1014,16
Privacy-8-10 17:53,21,Broken clouds.,32,68,1013,16
Privacy-8-10 18:53,21,Broken clouds.,28,70,1013,16
Privacy-8-10 19:53,19,Partly sunny.,20,76,1013,16
Privacy-8-10 20:53,18,Mostly cloudy.,22,81,1013,16
Privacy-8-10 21:53,18,Overcast.,22,81,1014,16
Privacy-8-10 22:53,18,Overcast.,22,84,1014,16
Privacy-8-10 23:53,17,Low clouds.,11,84,1013,16
Privacy-8-11 00:53,17,Low clouds.,15,84,1013,16
Privacy-8-11 01:53,17,Low clouds.,19,84,1013,16
Privacy-8-11 02:53,17,Low clouds.,17,81,1013,16
Privacy-8-11 03:53,17,Overcast.,15,80,1013,16
Privacy-8-11 04:53,17,Low clouds.,13,83,1013,16
Privacy-8-11 06:00,17,Overcast.,15,77,1013,16
Privacy-8-11 06:53,17,Overcast.,11,83,1014,16
Privacy-8-11 07:53,17,Mostly cloudy.,11,83,1014,16
Privacy-8-11 08:53,18,Mostly cloudy.,13,75,1014,16
Privacy-8-11 09:53,18,Partly sunny.,13,73,1014,16
Privacy-8-11 10:53,19,Partly sunny.,11,73,1014,16
Privacy-8-11 11:53,20,Scattered clouds.,15,68,1014,16
Privacy-8-11 12:53,22,Scattered clouds.,24,59,1014,16
Privacy-8-11 13:53,22,Scattered clouds.,26,59,1014,16
Privacy-8-11 14:53,23,Scattered clouds.,26,55,1014,16
Privacy-8-11 15:53,22,Scattered clouds.,26,57,1013,16
Privacy-8-11 16:53,22,Scattered clouds.,30,59,1013,16
Privacy-8-11 17:53,21,Scattered clouds.,28,61,1013,16
Privacy-8-11 18:53,20,Scattered clouds.,22,65,1013,16
Privacy-8-11 19:53,18,Scattered clouds.,24,73,1014,16
Privacy-8-11 20:53,18,Passing clouds.,24,75,1014,16
Privacy-8-11 21:53,18,Passing clouds.,22,75,1015,16
Privacy-8-11 22:53,18,Passing clouds.,7,73,1015,16
Privacy-8-11 23:53,17,Passing clouds.,9,75,1016,16
Privacy-8-12 00:53,17,Passing clouds.,9,80,1016,16
Privacy-8-12 01:53,17,Passing clouds.,7,78,1016,16
Privacy-8-12 02:53,17,Passing clouds.,11,78,1015,16
Privacy-8-12 03:53,16,Passing clouds.,7,81,1015,16
Privacy-8-12 04:53,13,Passing clouds.,0,90,1016,16
Privacy-8-12 05:53,13,Passing clouds.,7,90,1016,16
Privacy-8-12 06:53,14,Passing clouds.,6,90,1017,16
Privacy-8-12 07:53,16,Partly sunny.,0,87,1018,16
Privacy-8-12 08:53,18,Passing clouds.,7,76,1018,16
Privacy-8-12 09:53,19,Sunny.,7,70,1018,16
Privacy-8-12 10:53,21,Sunny.,7,57,1018,16
Privacy-8-12 11:53,23,Sunny.,13,50,1018,16
Privacy-8-12 12:53,24,Sunny.,15,40,1018,16
Privacy-8-12 13:53,25,Sunny.,20,44,1017,16
Privacy-8-12 14:53,25,Sunny.,28,48,1017,16
Privacy-8-12 15:53,25,Sunny.,26,50,1017,16
Privacy-8-12 16:53,24,Sunny.,26,52,1016,16
Privacy-8-12 17:53,24,Sunny.,20,54,1016,16
Privacy-8-12 18:53,22,Passing clouds.,22,64,1016,16
Privacy-8-12 20:00,21,Passing clouds.,22,73,1017,16
Privacy-8-12 20:53,19,Passing clouds.,15,81,1017,16
Privacy-8-12 21:53,19,Passing clouds.,11,81,1018,16
Privacy-8-12 22:53,19,Passing clouds.,19,81,1018,16
Privacy-8-12 23:53,19,Overcast.,15,79,1018,16
Privacy-8-13 00:53,19,Overcast.,13,79,1018,16
Privacy-8-13 01:53,19,Overcast.,15,84,1018,16
Privacy-8-13 02:53,19,Overcast.,11,84,1017,16
Privacy-8-13 03:53,19,Overcast.,6,81,1017,16
Privacy-8-13 04:53,18,Overcast.,15,85,1017,16
Privacy-8-13 05:53,18,Overcast.,7,81,1017,16
Privacy-8-13 06:53,18,Overcast.,7,81,1017,16
Privacy-8-13 07:53,18,Overcast.,13,78,1018,16
Privacy-8-13 08:53,18,Overcast.,7,81,1018,16
Privacy-8-13 09:53,18,Partly sunny.,11,78,1018,16
Privacy-8-13 10:53,20,Passing clouds.,11,70,1018,16
Privacy-8-13 11:53,22,Passing clouds.,13,63,1018,16
Privacy-8-13 12:53,23,Passing clouds.,19,59,1018,16
Privacy-8-13 13:53,23,Passing clouds.,26,55,1017,16
Privacy-8-13 14:53,23,Sunny.,22,53,1017,16
Privacy-8-13 15:53,23,Sunny.,24,53,1016,16
Privacy-8-13 16:53,23,Sunny.,28,57,1016,16
Privacy-8-13 17:53,22,Passing clouds.,26,61,1016,16
Privacy-8-13 18:53,21,Passing clouds.,19,64,1016,16
Privacy-8-13 19:53,20,Passing clouds.,26,68,1016,16
Privacy-8-13 20:53,19,Passing clouds.,19,75,1017,16
Privacy-8-13 21:53,18,Passing clouds.,13,81,1017,16
Privacy-8-13 23:00,18,Passing clouds.,22,88,1017,16
Privacy-8-13 23:53,18,Low clouds.,20,87,1017,16
Privacy-8-14 00:53,18,Low clouds.,15,85,1017,16
Privacy-8-14 01:53,18,Low clouds.,20,84,1017,16
Privacy-8-14 02:53,18,Low clouds.,17,81,1017,16
Privacy-8-14 03:53,18,Overcast.,15,81,1017,16
Privacy-8-14 04:53,18,Overcast.,13,81,1018,16
Privacy-8-14 05:53,18,Overcast.,11,78,1018,16
Privacy-8-14 06:53,18,Overcast.,6,78,1018,16
Privacy-8-14 07:53,18,Overcast.,11,81,1018,16
Privacy-8-14 08:53,19,Partly sunny.,13,75,1019,16
Privacy-8-14 09:53,20,Partly sunny.,9,70,1019,16
Privacy-8-14 10:53,21,Passing clouds.,13,68,1019,16
Privacy-8-14 11:53,21,Passing clouds.,17,68,1019,16
Privacy-8-14 12:53,22,Passing clouds.,19,63,1018,16
Privacy-8-14 13:53,23,Passing clouds.,22,56,1018,16
Privacy-8-14 14:53,23,Passing clouds.,20,56,1018,16
Privacy-8-14 15:53,24,Scattered clouds.,24,55,1017,16
Privacy-8-14 16:53,24,Scattered clouds.,24,55,1017,16
Privacy-8-14 17:53,23,Scattered clouds.,20,57,1016,16
Privacy-8-14 18:53,22,Scattered clouds.,19,59,1016,16
Privacy-8-14 19:53,21,Scattered clouds.,15,68,1016,16
Privacy-8-14 20:53,19,Scattered clouds.,7,71,1016,16
Privacy-8-14 21:53,19,Passing clouds.,0,73,1016,16
Privacy-8-14 22:53,19,Passing clouds.,6,75,1016,16
Privacy-8-14 23:53,18,Passing clouds.,7,78,1016,16
Privacy-8-15 00:53,17,Passing clouds.,6,80,1016,16
Privacy-8-15 01:53,16,Passing clouds.,6,83,1016,16
Privacy-8-15 02:53,17,Passing clouds.,0,83,1015,16
Privacy-8-15 03:53,14,Passing clouds.,6,87,1015,16
Privacy-8-15 04:53,15,Passing clouds.,6,84,1015,16
Privacy-8-15 05:53,15,Passing clouds.,6,81,1015,16
Privacy-8-15 06:53,15,Passing clouds.,0,81,1016,16
Privacy-8-15 07:53,18,Partly sunny.,0,73,1016,16
Privacy-8-15 08:53,21,Passing clouds.,0,66,1016,16
Privacy-8-15 09:53,22,Passing clouds.,6,66,1016,16
Privacy-8-15 10:53,22,Passing clouds.,7,59,1016,16
Privacy-8-15 11:53,26,Passing clouds.,9,41,1015,16
Privacy-8-15 12:53,29,Scattered clouds.,11,33,1015,13
Privacy-8-15 13:53,32,Scattered clouds.,17,25,1014,10
Privacy-8-15 14:53,33,Scattered clouds.,17,26,1013,11
Privacy-8-15 15:53,32,Scattered clouds.,22,32,1013,11
Privacy-8-15 16:53,29,Scattered clouds.,15,42,1012,11
Privacy-8-15 17:53,29,Scattered clouds.,17,36,1012,16
Privacy-8-15 18:53,26,Partly sunny.,9,48,1012,10
Privacy-8-15 19:53,23,Partly sunny.,13,62,1012,8
Privacy-8-15 20:53,23,Partly sunny.,6,66,1012,10
Privacy-8-15 21:53,21,Passing clouds.,9,68,1013,14
Privacy-8-15 22:53,20,Passing clouds.,9,70,1013,14
Privacy-8-15 23:53,19,Passing clouds.,6,75,1013,14
Privacy-8-16 00:53,19,Clear.,0,73,1012,14
Privacy-8-16 01:53,19,Passing clouds.,0,78,1012,14
Privacy-8-16 02:53,18,Passing clouds.,6,84,1012,14
Privacy-8-16 03:53,18,Passing clouds.,6,84,1012,14
Privacy-8-16 04:53,17,Passing clouds.,6,84,1012,11
Privacy-8-16 05:53,16,Passing clouds.,0,83,1012,10
Privacy-8-16 06:53,17,High level clouds.,0,84,1012,6
